amount,time_delta,merchant_cat,country,is_night,typing_speed_ms,device_trust,is_fraud
238.89,15444,groceries,US,1,528.0,0.618,1
1178.35,54293,luxury,IN,0,332.1,0.459,0
421.57,59770,gaming,US,0,446.6,0.376,0
253.34,75932,utilities,IN,0,459.2,0.678,0
4643.04,60848,gaming,IN,0,369.7,0.631,0
153.19,57175,luxury,IN,0,177.5,0.796,0
628.21,81132,electronics,US,1,350.4,0.657,0
150.73,65746,groceries,IN,0,322.2,0.21,0
333.33,34961,electronics,SG,0,470.4,0.457,0
141.4,63430,travel,US,0,279.6,0.588,0
1049.76,55494,utilities,IN,0,350.0,0.256,0
263.37,33774,groceries,US,0,399.2,0.524,0
411.22,78480,groceries,IN,0,336.9,0.296,0
1204.6,29236,gaming,IN,0,323.0,0.349,0
1277.44,62534,utilities,US,0,378.9,0.467,1
518.62,54049,utilities,IN,0,386.4,0.616,0
124.18,11055,utilities,IN,1,253.1,0.166,0
51.74,8495,gaming,IN,1,328.2,0.971,0
264.94,48874,utilities,GB,0,198.5,0.135,0
153.69,11716,travel,DE,1,509.1,0.815,0
588.6,81439,utilities,IN,1,401.1,0.28,0
75.68,80406,travel,IN,1,483.6,0.039,0
653.07,32690,utilities,SG,0,313.4,0.517,0
46.43,70717,utilities,DE,0,424.7,0.516,0
319.7,51357,gaming,US,0,242.9,0.38,0
1213.2,6699,utilities,US,1,417.3,0.683,0
315.59,30298,gaming,IN,0,341.7,0.909,0
315.52,16824,utilities,GB,1,455.7,0.217,0
1536.09,32110,groceries,DE,0,428.1,0.295,0
46.26,7809,groceries,IN,1,138.0,0.731,0
366.62,26900,groceries,DE,0,375.3,0.857,0
1686.17,15733,gaming,IN,1,470.8,0.238,0
138.59,53561,utilities,US,0,221.4,0.606,0
442.27,21851,gaming,DE,0,384.6,0.966,0
569.67,17676,groceries,IN,1,356.6,0.728,0
487.05,17297,groceries,DE,1,294.2,0.411,0
497.39,49960,electronics,DE,0,391.6,0.964,0
1590.93,78260,gaming,US,0,377.8,0.077,1
73.37,9211,groceries,GB,1,333.0,0.518,1
786.7,4763,utilities,IN,1,180.3,0.18,0
1360.28,35059,utilities,US,0,355.7,0.563,0
1193.16,23630,groceries,IN,0,357.5,0.295,0
313.99,83332,gaming,SG,1,152.5,0.235,0
348.75,54403,gaming,IN,0,416.2,0.161,0
178.73,74204,gaming,IN,0,301.3,0.415,0
554.44,27013,groceries,IN,0,407.4,0.902,0
339.9,51023,utilities,DE,0,364.4,0.442,0
241.42,17895,utilities,IN,1,306.4,0.06,0
151.23,74497,groceries,IN,0,464.3,0.852,0
276.56,27541,groceries,IN,0,369.5,0.565,0
3156.11,1390,groceries,DE,1,321.3,0.681,0
141.43,51842,travel,GB,0,246.7,0.416,0
85.44,70896,utilities,IN,0,263.0,0.302,0
320.12,57290,groceries,US,0,370.7,0.14,0
103.43,18067,electronics,IN,0,400.0,0.496,0
33.46,56636,luxury,SG,0,384.9,0.489,0
197.23,12810,utilities,SG,1,295.6,0.781,0
129.76,66144,utilities,IN,0,394.1,0.384,0
286.49,27983,luxury,IN,0,382.3,0.044,0
266.16,25729,electronics,IN,0,353.5,0.343,0
596.75,15788,utilities,US,1,313.6,0.996,0
77.16,46158,groceries,IN,0,262.1,0.666,0
217.21,21492,electronics,GB,0,357.6,0.701,0
191.59,59182,utilities,IN,0,508.4,0.705,0
207.44,84029,electronics,DE,1,415.7,0.794,1
1364.14,80433,groceries,US,1,277.1,0.768,1
1526.88,7433,utilities,IN,1,441.2,0.886,0
362.03,5968,utilities,IN,1,442.3,0.756,0
468.02,35619,electronics,US,0,318.9,0.889,0
606.95,40689,utilities,US,0,265.2,0.289,0
678.69,26220,utilities,IN,0,413.9,0.968,0
758.58,49462,travel,IN,0,394.1,0.423,0
102.68,56404,utilities,IN,0,327.4,0.566,1
546.4,42186,electronics,DE,0,273.5,0.301,0
804.92,48578,travel,SG,0,296.0,0.382,0
69.84,17993,luxury,US,1,406.1,0.489,0
289.9,72836,utilities,IN,0,326.9,0.712,0
51.15,75458,groceries,SG,0,391.6,0.487,0
42.07,15904,gaming,IN,1,430.5,0.057,0
224.05,85655,groceries,IN,1,420.8,0.4,0
760.85,34684,utilities,IN,0,385.5,0.212,0
1067.88,3566,travel,IN,1,398.5,0.747,0
380.6,48570,groceries,IN,0,305.3,0.19,0
100.05,26203,groceries,US,0,322.8,0.891,0
783.3,8773,gaming,IN,1,374.3,0.301,0
173.94,59458,utilities,IN,0,403.5,0.366,0
303.82,13601,travel,GB,1,386.9,0.396,0
276.86,14315,utilities,US,1,356.1,0.785,1
1096.13,38450,electronics,DE,0,279.5,0.011,0
1398.99,17290,groceries,US,1,274.7,0.235,0
553.92,62581,groceries,IN,0,380.8,0.166,0
824.43,25181,travel,IN,0,322.5,0.269,0
313.32,82120,utilities,US,1,296.0,0.044,0
110.12,11997,utilities,GB,1,285.6,0.111,0
289.56,60658,gaming,IN,0,311.0,0.558,0
1015.57,23467,utilities,US,0,379.7,0.544,0
275.15,45607,groceries,US,0,275.1,0.542,0
201.09,9927,gaming,IN,1,347.7,0.058,1
236.97,11028,utilities,SG,1,270.1,0.522,0
122.52,74363,travel,IN,0,307.6,0.835,0
751.23,74058,utilities,GB,0,320.7,0.5,0
1511.79,51139,electronics,US,0,414.0,0.253,0
146.0,52773,gaming,GB,0,501.3,0.945,0
569.45,51895,groceries,IN,0,202.5,0.28,0
78.43,32939,luxury,GB,0,401.5,0.438,1
857.23,46110,gaming,US,0,456.6,0.275,0
282.13,15501,utilities,IN,1,258.2,0.371,0
141.63,44848,travel,US,0,339.0,0.785,0
183.75,62436,gaming,IN,0,357.1,0.874,0
237.48,73161,utilities,SG,0,274.3,0.536,0
447.54,26922,groceries,IN,0,519.6,0.897,0
116.83,62800,groceries,DE,0,374.6,0.059,0
199.59,81123,utilities,DE,1,319.0,0.667,0
102.44,16547,electronics,IN,1,378.9,0.373,0
764.7,30456,gaming,IN,0,403.8,0.816,0
441.53,77598,utilities,IN,0,373.0,0.36,0
571.62,10913,travel,IN,1,366.9,0.054,0
208.79,38958,groceries,IN,0,396.4,0.131,0
1930.7,59188,groceries,IN,0,400.0,0.604,0
162.27,84811,groceries,GB,1,383.2,0.299,0
131.08,42190,gaming,DE,0,244.8,0.6,0
654.8,76090,electronics,IN,0,242.5,0.112,0
96.66,45109,groceries,SG,0,342.8,0.823,0
960.18,12527,utilities,GB,1,337.3,0.95,0
468.15,22077,utilities,IN,0,356.0,0.074,0
475.08,64364,electronics,SG,0,252.4,0.049,0
949.73,64187,groceries,IN,0,286.1,0.212,0
1107.62,18072,gaming,IN,0,238.1,0.536,0
414.46,7620,groceries,US,1,428.8,0.471,1
449.93,9399,groceries,IN,1,359.9,0.356,0
177.6,15842,electronics,IN,1,280.8,0.966,0
36.45,38464,groceries,DE,0,398.2,0.235,0
217.82,38713,gaming,SG,0,282.4,0.268,0
60.25,52472,electronics,IN,0,298.7,0.386,0
262.86,7127,gaming,US,1,451.4,0.538,0
1237.84,47114,electronics,GB,0,270.5,0.635,0
278.12,36654,groceries,IN,0,295.9,0.558,0
560.45,64096,groceries,IN,0,374.3,0.583,0
244.28,62216,utilities,US,0,352.6,0.222,0
416.16,12268,gaming,IN,1,237.2,0.313,0
276.39,23491,groceries,DE,0,275.7,0.085,1
970.21,28266,groceries,IN,0,246.3,0.703,0
364.43,68676,groceries,DE,0,196.8,0.561,0
49.92,60954,travel,IN,0,373.2,0.535,0
131.3,40112,utilities,IN,0,410.5,0.377,0
244.29,13562,gaming,IN,1,397.9,0.936,0
120.4,28218,groceries,IN,0,577.6,0.957,0
386.67,77069,groceries,GB,0,360.2,0.759,0
211.65,76982,travel,GB,0,242.3,0.347,0
52.66,19468,groceries,IN,0,216.4,0.975,0
660.61,8830,gaming,US,1,379.4,0.946,0
251.48,61097,electronics,SG,0,288.4,0.219,0
167.65,36183,electronics,US,0,295.2,0.29,0
350.3,83399,utilities,IN,1,384.6,0.551,0
289.78,66604,gaming,IN,0,360.8,0.849,0
103.41,27303,utilities,SG,0,362.7,0.377,0
255.65,48855,luxury,IN,0,444.3,0.088,0
96.58,30979,groceries,IN,0,485.9,0.51,0
2431.13,44012,electronics,IN,0,281.6,0.952,0
304.14,45999,travel,IN,0,339.7,0.483,0
443.98,18056,luxury,IN,0,414.4,0.071,0
980.27,64362,groceries,IN,0,333.5,0.662,0
1408.41,62083,utilities,IN,0,329.0,0.198,0
233.25,42444,utilities,IN,0,326.8,0.114,0
1481.5,22977,utilities,US,0,421.8,0.432,0
36.52,32849,utilities,US,0,491.8,0.714,0
1040.13,25155,luxury,DE,0,373.0,0.837,0
2224.2,11937,gaming,IN,1,283.1,0.177,0
526.71,6371,travel,IN,1,357.8,0.125,1
560.92,53132,utilities,IN,0,317.8,0.028,0
564.94,63573,travel,IN,0,336.1,0.912,0
127.59,52153,travel,DE,0,383.0,0.699,0
193.74,68653,utilities,IN,0,344.4,0.707,0
290.85,72300,electronics,US,0,256.2,0.8,0
1134.57,56954,gaming,IN,0,491.6,0.212,0
778.06,71528,groceries,IN,0,394.9,0.84,0
752.73,49083,luxury,GB,0,268.8,0.37,0
604.34,19741,groceries,US,0,495.7,0.42,0
428.95,25350,groceries,IN,0,290.1,0.642,0
373.36,57689,utilities,GB,0,321.3,0.208,0
192.27,28951,utilities,US,0,486.6,0.375,0
183.87,7952,groceries,US,1,493.1,0.216,0
526.96,69413,groceries,DE,0,250.5,0.059,0
1537.76,75252,utilities,GB,0,390.6,0.949,0
320.13,36275,utilities,IN,0,237.6,0.497,0
1261.31,28240,electronics,GB,0,297.6,0.379,0
495.97,58302,utilities,IN,0,291.7,0.824,0
119.97,1938,utilities,SG,1,204.9,0.524,0
233.79,13550,electronics,US,1,328.0,0.387,0
855.25,22719,utilities,IN,0,341.1,0.841,0
325.01,69795,groceries,IN,0,306.8,0.306,0
212.47,63306,groceries,IN,0,318.2,0.496,0
410.32,28260,utilities,IN,0,337.1,0.923,0
315.22,36806,gaming,US,0,359.8,0.102,0
259.08,80001,utilities,SG,1,359.9,0.026,0
71.31,13537,electronics,GB,1,333.1,0.799,0
266.38,64008,utilities,IN,0,235.3,0.841,0
219.19,83796,electronics,GB,1,414.6,0.411,0
545.41,797,electronics,IN,1,244.0,0.417,0
495.67,84275,gaming,DE,1,426.8,0.617,0
306.2,11798,gaming,IN,1,423.4,0.585,0
2798.11,17530,groceries,IN,1,456.2,0.655,0
625.11,67351,electronics,IN,0,436.5,0.414,0
543.3,83779,gaming,GB,1,378.5,0.118,0
45.85,54023,groceries,IN,0,379.9,0.552,0
47.73,26165,groceries,DE,0,270.1,0.979,0
770.12,14160,groceries,DE,1,392.4,0.017,0
96.08,60331,utilities,IN,0,360.0,0.274,0
136.22,41399,gaming,DE,0,350.9,0.747,0
139.08,85073,luxury,GB,1,311.3,0.525,0
669.28,2906,utilities,IN,1,258.1,0.292,0
598.37,70482,gaming,IN,0,316.5,0.603,0
480.85,8841,groceries,US,1,416.1,0.16,0
535.74,14114,groceries,IN,1,174.7,0.086,0
111.81,32639,travel,DE,0,317.7,0.704,0
316.11,82929,groceries,IN,1,413.6,0.536,0
3155.63,13807,groceries,US,1,309.8,0.932,0
140.09,64397,groceries,US,0,293.1,0.879,0
57.72,78988,groceries,IN,0,441.6,0.296,0
108.94,10645,gaming,US,1,293.0,0.903,0
150.1,16641,gaming,SG,1,375.5,0.857,0
224.83,4885,utilities,IN,1,422.3,0.986,0
441.88,63278,groceries,IN,0,380.4,0.975,0
472.97,81652,groceries,IN,1,359.8,0.394,0
260.55,68837,electronics,DE,0,428.3,0.302,0
359.94,68692,travel,IN,0,497.7,0.587,0
259.19,45064,utilities,SG,0,50.0,0.069,0
114.27,33929,travel,IN,0,311.3,0.686,0
369.13,78908,groceries,IN,0,319.3,0.1,0
883.3,9364,electronics,US,1,273.1,0.503,0
1230.25,66525,groceries,IN,0,227.3,0.982,0
99.32,47294,gaming,IN,0,326.7,0.447,0
539.15,76905,travel,IN,0,277.4,0.294,0
247.13,45413,utilities,IN,0,268.5,0.353,0
207.59,52982,groceries,SG,0,329.9,0.169,0
176.64,50414,utilities,IN,0,302.2,0.854,0
592.04,23965,travel,IN,0,271.8,0.275,0
133.31,22709,travel,IN,0,230.2,0.17,0
53.1,9359,utilities,IN,1,241.8,0.626,0
172.92,48086,utilities,US,0,322.9,0.092,1
1125.5,78253,utilities,IN,0,302.7,0.587,0
220.6,54592,utilities,US,0,428.9,0.301,0
378.35,71799,luxury,IN,0,328.3,0.272,0
239.35,24614,groceries,US,0,318.4,0.53,0
979.13,3435,utilities,IN,1,399.5,0.073,0
530.34,48383,gaming,IN,0,261.8,0.474,0
3729.37,80749,utilities,IN,1,321.1,0.135,0
652.46,45128,utilities,SG,0,463.0,0.755,0
82.81,17565,travel,IN,1,336.4,0.205,0
321.28,74433,utilities,US,0,284.9,0.024,0
1494.57,79144,gaming,IN,0,262.1,0.591,0
54.75,13485,groceries,IN,1,318.6,0.921,0
2039.28,9543,utilities,IN,1,423.6,0.618,1
296.92,72633,travel,IN,0,252.6,0.559,0
165.09,27090,electronics,IN,0,248.6,0.523,0
140.92,6249,gaming,IN,1,394.0,0.504,0
251.37,48974,travel,IN,0,383.5,0.348,0
321.59,19495,utilities,GB,0,400.1,0.435,0
143.75,70405,electronics,US,0,450.9,0.801,0
217.63,23487,utilities,IN,0,518.9,0.297,0
1416.78,32709,utilities,GB,0,324.7,0.589,0
130.91,60561,utilities,US,0,211.3,0.26,0
303.57,41075,utilities,US,0,294.1,0.163,0
698.81,34098,groceries,IN,0,222.3,0.648,0
1580.52,49301,travel,IN,0,284.5,0.75,0
238.22,6394,utilities,US,1,269.1,0.713,0
391.97,46803,utilities,SG,0,192.9,0.636,0
104.67,38343,groceries,US,0,473.6,0.511,0
394.15,23868,gaming,IN,0,370.2,0.72,0
470.42,63026,groceries,IN,0,352.8,0.337,0
420.81,53644,utilities,IN,0,312.9,0.548,0
226.97,2161,electronics,IN,1,449.8,0.236,0
402.66,46028,travel,GB,0,440.4,0.054,1
61.73,56700,groceries,SG,0,391.2,0.34,1
860.42,5101,gaming,US,1,402.3,0.067,0
79.27,67327,groceries,IN,0,388.4,0.698,0
108.52,24184,utilities,IN,0,418.1,0.195,0
65.94,79385,utilities,IN,1,395.7,0.789,0
157.03,52227,utilities,SG,0,413.7,0.4,0
373.56,58121,groceries,IN,0,367.7,0.814,0
1019.36,57234,groceries,IN,0,431.7,0.735,0
1795.01,36140,travel,IN,0,463.0,0.135,0
1313.03,9083,luxury,IN,1,271.7,0.919,0
355.27,7997,travel,DE,1,467.3,0.236,0
153.9,58376,gaming,DE,0,110.5,0.002,0
224.94,4320,gaming,IN,1,275.1,0.31,0
293.17,83122,groceries,IN,1,359.1,0.058,0
529.89,34584,electronics,SG,0,409.7,0.565,0
282.37,33061,utilities,IN,0,362.4,0.156,0
609.28,45595,utilities,DE,0,340.6,0.853,0
76.65,35730,gaming,DE,0,348.2,0.295,0
232.15,22913,groceries,US,0,334.4,0.596,0
188.32,29071,groceries,US,0,373.2,0.391,0
204.21,38622,utilities,US,0,450.5,0.6,0
343.68,79319,utilities,IN,1,405.1,0.889,0
368.14,31279,gaming,SG,0,338.9,0.803,1
423.67,38190,electronics,IN,0,330.2,0.588,0
285.73,80634,groceries,IN,1,400.2,0.575,0
611.07,27776,utilities,IN,0,287.4,0.81,0
262.77,46889,utilities,DE,0,350.9,0.138,0
113.26,61084,utilities,US,0,514.7,0.005,0
713.36,52818,groceries,US,0,408.5,0.635,0
126.05,560,utilities,US,1,178.7,0.558,0
1406.62,19460,utilities,IN,0,477.8,0.838,0
103.09,6722,travel,IN,1,359.0,0.175,0
134.82,65647,utilities,IN,0,211.5,0.329,0
530.91,544,electronics,IN,1,260.0,0.933,0
599.09,5253,utilities,SG,1,178.0,0.374,0
302.29,21428,gaming,US,0,453.1,0.106,0
465.17,17587,utilities,US,1,296.0,0.275,0
1167.21,52762,utilities,GB,0,403.0,0.255,0
1230.55,80657,gaming,DE,1,431.3,0.918,0
87.41,25498,groceries,IN,0,472.0,0.66,0
1034.6,72728,gaming,GB,0,530.4,0.608,0
142.96,57034,utilities,IN,0,261.4,0.494,0
536.49,62786,groceries,IN,0,317.7,0.075,0
1860.38,81090,groceries,DE,1,461.3,0.316,0
301.18,75372,electronics,IN,0,389.5,0.078,0
149.37,38073,luxury,IN,0,342.6,0.895,0
224.43,19477,utilities,US,0,310.5,0.83,0
124.54,30742,utilities,US,0,175.5,0.106,0
579.72,71300,travel,SG,0,308.9,0.863,0
210.28,4542,utilities,US,1,193.9,0.228,0
65.82,39363,electronics,IN,0,343.7,0.099,1
170.61,23720,groceries,IN,0,345.8,0.187,0
173.6,64889,groceries,SG,0,312.1,0.067,0
600.46,44775,groceries,IN,0,438.1,0.413,0
615.08,75808,utilities,US,0,409.9,0.631,1
413.97,56682,groceries,IN,0,347.5,0.505,0
557.01,8552,electronics,US,1,388.4,0.396,0
347.21,82098,luxury,US,1,452.0,0.957,0
816.38,46128,groceries,SG,0,280.5,0.893,0
125.1,27034,utilities,IN,0,346.9,0.143,0
1503.38,70488,travel,US,0,452.7,0.703,0
71.83,21909,electronics,IN,0,385.4,0.689,0
99.01,48062,utilities,SG,0,235.1,0.137,0
696.99,62911,utilities,SG,0,259.4,0.301,0
375.49,70259,groceries,US,0,300.4,0.051,0
258.86,38772,gaming,IN,0,336.4,0.405,0
933.12,54112,travel,US,0,252.0,0.503,1
1627.01,48546,utilities,DE,0,468.3,0.604,0
258.87,63532,utilities,IN,0,398.2,0.837,0
794.16,10498,electronics,GB,1,329.6,0.585,1
424.78,40679,gaming,SG,0,404.0,0.898,0
72.72,540,electronics,GB,1,379.9,0.279,0
379.96,66525,travel,IN,0,323.8,0.417,0
855.14,34804,electronics,IN,0,391.7,0.499,0
205.25,57872,groceries,IN,0,150.5,0.835,0
1346.72,50279,luxury,IN,0,526.0,0.791,0
390.74,43820,groceries,GB,0,496.4,0.371,0
883.45,1561,luxury,IN,1,476.6,0.216,0
354.31,48546,utilities,GB,0,299.9,0.47,0
354.68,59184,electronics,IN,0,462.5,0.331,0
584.25,2802,utilities,US,1,347.9,0.652,0
81.65,8602,gaming,SG,1,298.0,0.453,0
191.42,67472,gaming,IN,0,256.6,0.854,0
941.69,19243,utilities,IN,0,287.2,0.875,0
359.58,23214,groceries,SG,0,342.8,0.148,1
209.18,25416,travel,IN,0,413.1,0.841,0
449.77,16885,gaming,IN,1,363.6,0.444,0
2105.28,18927,utilities,IN,0,240.1,0.824,0
47.83,57471,utilities,SG,0,369.3,0.486,0
341.59,11366,gaming,GB,1,492.0,0.639,0
227.32,11579,utilities,IN,1,329.5,0.512,0
125.19,38298,utilities,IN,0,456.0,0.439,0
2253.83,61710,utilities,IN,0,424.9,0.969,0
245.77,15957,utilities,IN,1,261.4,0.72,0
952.62,41863,gaming,IN,0,322.2,0.36,0
94.62,13818,luxury,US,1,379.2,0.846,0
78.15,49197,travel,IN,0,448.1,0.939,0
36.06,31268,luxury,IN,0,310.2,0.832,0
818.89,54808,utilities,GB,0,259.8,0.1,0
3285.74,79893,groceries,IN,1,630.1,0.13,0
897.92,49064,groceries,IN,0,328.0,0.863,0
233.2,8632,groceries,IN,1,454.5,0.079,0
174.16,53925,travel,DE,0,338.4,0.261,0
384.72,33153,utilities,IN,0,454.5,0.26,0
445.5,15122,groceries,IN,1,243.9,0.956,0
65.97,26541,utilities,US,0,163.8,0.975,0
1717.36,73430,utilities,US,0,463.2,0.686,0
295.73,49450,utilities,SG,0,214.8,0.562,0
824.79,38534,utilities,DE,0,419.3,0.374,0
2484.67,48178,groceries,SG,0,241.4,0.836,0
1854.83,71066,utilities,IN,0,410.4,0.015,0
120.94,31787,travel,IN,0,245.6,0.009,1
125.73,42841,electronics,IN,0,423.5,0.48,0
66.64,38681,groceries,US,0,325.0,0.399,0
1109.52,74982,luxury,IN,0,217.0,0.018,0
66.21,12665,gaming,DE,1,342.0,0.756,1
547.86,78384,groceries,SG,0,366.6,0.38,0
159.9,36787,groceries,IN,0,436.0,0.996,0
343.25,73392,gaming,GB,0,317.4,0.833,0
156.96,61395,utilities,GB,0,446.1,0.802,1
166.74,75372,electronics,IN,0,458.8,0.816,0
845.58,60832,utilities,SG,0,249.7,0.1,0
446.32,53691,groceries,IN,0,389.2,0.32,0
280.44,47880,travel,DE,0,447.0,0.896,0
673.88,16464,utilities,IN,1,261.8,0.336,0
96.51,25517,utilities,IN,0,545.1,0.358,0
482.73,42295,utilities,DE,0,332.9,0.343,0
139.05,6665,gaming,DE,1,264.1,0.879,0
341.12,67929,electronics,IN,0,370.0,0.825,0
413.01,37577,groceries,IN,0,427.0,0.933,0
849.35,59584,electronics,IN,0,376.9,0.839,0
151.16,75203,gaming,IN,0,371.4,0.9,0
284.77,23498,travel,IN,0,456.8,0.444,0
64.27,62307,utilities,IN,0,356.2,0.481,0
327.88,85405,groceries,IN,1,427.2,0.03,0
1047.86,85419,travel,US,1,329.6,0.236,1
2840.08,75739,groceries,IN,0,346.5,0.518,0
354.48,24577,electronics,IN,0,224.2,0.532,0
91.82,53371,groceries,DE,0,350.1,0.189,0
901.71,246,gaming,SG,1,356.7,0.046,0
282.04,26097,groceries,SG,0,460.3,0.036,0
498.95,55068,gaming,DE,0,373.4,0.175,0
680.58,44687,groceries,IN,0,432.7,0.291,0
622.94,12061,gaming,IN,1,437.5,0.285,0
75.09,32325,groceries,IN,0,332.4,0.019,1
468.27,48824,electronics,US,0,305.0,0.126,1
105.27,73526,utilities,IN,0,334.8,0.511,0
744.41,4943,groceries,IN,1,145.1,0.119,0
1792.64,43030,groceries,IN,0,196.9,0.392,0
554.6,70594,groceries,IN,0,316.5,0.115,0
33.93,81615,groceries,SG,1,314.8,0.321,0
782.14,68340,electronics,IN,0,341.5,0.26,0
225.29,9319,luxury,GB,1,302.8,0.273,0
974.61,58440,electronics,DE,0,322.7,0.489,0
2553.71,85392,groceries,GB,1,347.0,0.445,0
1155.0,61443,utilities,SG,0,407.7,0.876,0
188.97,81257,utilities,IN,1,303.4,0.457,0
79.92,56997,electronics,IN,0,304.0,0.168,0
357.03,77873,utilities,IN,0,324.5,0.498,0
148.65,85130,groceries,GB,1,362.7,0.795,0
1757.31,33140,travel,GB,0,377.3,0.162,0
893.69,45520,utilities,IN,0,297.4,0.797,0
152.62,48750,gaming,IN,0,374.3,0.778,0
874.73,10765,utilities,IN,1,232.7,0.965,1
189.68,11639,electronics,IN,1,336.0,0.789,0
967.95,39772,luxury,DE,0,303.5,0.181,0
225.26,62917,utilities,IN,0,253.7,0.436,0
819.94,3878,utilities,IN,1,391.2,0.332,0
158.83,43514,gaming,IN,0,208.7,0.41,0
66.23,36764,gaming,US,0,346.5,0.993,0
89.68,47248,groceries,GB,0,386.4,0.855,0
217.35,37434,electronics,IN,0,350.2,0.057,0
312.91,30738,groceries,US,0,404.7,0.869,0
61.86,17311,utilities,SG,1,278.4,0.916,0
301.94,61508,luxury,US,0,307.6,0.233,0
729.46,44020,groceries,IN,0,461.6,0.426,0
807.14,75995,gaming,US,0,445.6,0.975,0
194.67,82456,gaming,IN,1,415.7,0.845,0
66.41,9890,electronics,DE,1,427.5,0.891,1
4259.72,64148,luxury,IN,0,325.1,0.525,0
72.32,18647,gaming,IN,0,479.4,0.929,0
339.43,10617,gaming,US,1,260.0,0.779,0
1700.27,52719,utilities,SG,0,427.8,0.21,0
227.72,15436,utilities,IN,1,462.6,0.497,0
340.69,24019,groceries,US,0,390.4,0.297,0
207.67,50805,utilities,US,0,349.9,0.805,1
347.53,48852,utilities,IN,0,278.4,0.507,0
572.62,9476,utilities,IN,1,410.1,0.791,0
423.16,23885,groceries,SG,0,283.8,0.991,0
125.05,17265,utilities,IN,1,269.5,0.07,1
773.08,25114,gaming,GB,0,356.3,0.862,0
1168.5,36916,gaming,IN,0,397.7,0.844,0
76.21,40857,gaming,SG,0,296.4,0.675,0
102.31,26062,travel,GB,0,492.8,0.525,0
346.83,41241,groceries,IN,0,398.2,0.315,0
453.71,57233,utilities,SG,0,384.9,0.428,0
1043.36,49207,utilities,IN,0,374.3,0.641,1
490.4,36477,gaming,US,0,291.2,0.686,0
205.17,24105,gaming,SG,0,417.8,0.9,0
1326.62,62164,utilities,IN,0,293.9,0.618,0
382.78,57528,gaming,US,0,453.7,0.385,0
797.93,19945,groceries,US,0,434.7,0.871,0
151.55,66886,gaming,IN,0,326.6,0.028,0
511.43,72912,utilities,US,0,298.3,0.58,0
657.43,49229,electronics,DE,0,199.8,0.069,0
4229.07,3067,utilities,GB,1,362.0,0.249,1
156.81,24359,gaming,DE,0,366.4,0.73,0
664.12,65552,travel,IN,0,340.9,0.594,1
834.97,64011,gaming,IN,0,473.7,0.894,0
607.41,34713,utilities,DE,0,372.9,0.197,0
232.45,37674,utilities,US,0,530.5,0.661,0
285.66,10256,utilities,US,1,349.9,0.305,0
412.64,48141,utilities,US,0,352.5,0.985,0
558.66,70258,luxury,DE,0,450.7,0.088,1
1534.49,39714,groceries,IN,0,352.4,0.04,0
668.33,53479,groceries,IN,0,246.0,0.05,0
106.92,10912,utilities,US,1,205.4,0.05,1
58.3,62698,groceries,US,0,193.6,0.38,0
353.19,23606,utilities,IN,0,241.1,0.685,0
335.53,4954,groceries,IN,1,505.8,0.205,0
650.44,21028,groceries,IN,0,267.5,0.127,0
334.72,47648,utilities,IN,0,423.7,0.317,0
118.81,48216,gaming,US,0,432.1,0.36,0
171.41,29549,gaming,IN,0,286.1,0.1,0
219.05,33671,utilities,IN,0,459.2,0.593,0
104.93,41885,electronics,IN,0,313.6,0.198,0
165.05,64228,groceries,US,0,489.8,0.656,0
335.22,78931,utilities,IN,0,249.7,0.679,0
191.4,23077,gaming,US,0,512.3,0.888,0
459.22,46248,utilities,IN,0,319.2,0.431,0
566.01,27095,travel,IN,0,313.1,0.8,0
551.82,7922,utilities,IN,1,260.0,0.625,0
367.65,76275,electronics,IN,0,502.4,0.348,0
189.15,149,groceries,US,1,436.5,0.963,0
107.16,38690,electronics,US,0,321.9,0.271,0
791.13,10999,utilities,US,1,361.3,0.629,0
432.93,38478,groceries,IN,0,297.2,0.772,0
740.53,49400,gaming,IN,0,269.9,0.113,0
161.88,31157,groceries,SG,0,404.2,0.485,0
345.8,77231,utilities,IN,0,338.0,0.552,0
71.74,31484,groceries,IN,0,222.0,0.088,1
415.62,38994,travel,IN,0,278.0,0.474,0
122.55,82820,electronics,SG,1,408.2,0.65,0
115.02,43393,electronics,IN,0,470.1,0.244,0
299.82,18617,gaming,IN,0,594.4,0.209,0
210.31,73208,travel,IN,0,395.6,0.381,0
255.57,82648,utilities,US,1,228.5,0.194,0
164.8,65469,utilities,IN,0,347.0,0.08,0
652.22,14107,utilities,IN,1,428.4,0.84,0
631.34,7351,gaming,DE,1,305.3,0.272,0
464.89,45279,luxury,IN,0,266.4,0.375,0
496.2,47363,utilities,IN,0,413.1,0.001,0
219.97,20505,electronics,IN,0,304.5,0.619,0
2436.56,57384,travel,SG,0,388.3,0.137,1
1140.48,10678,groceries,US,1,309.1,0.336,0
291.38,64134,groceries,IN,0,284.8,0.552,0
480.08,14398,utilities,IN,1,177.7,0.2,0
74.09,45351,travel,US,0,300.3,0.155,0
116.49,52796,travel,IN,0,317.0,0.044,0
712.16,51739,utilities,US,0,366.4,0.834,0
1804.97,9799,gaming,IN,1,199.7,0.351,0
1386.48,79285,travel,SG,1,253.2,0.999,0
235.32,36947,groceries,IN,0,387.0,0.056,1
378.78,57558,utilities,GB,0,221.1,0.857,0
136.17,19708,electronics,IN,0,346.6,0.315,0
230.37,60407,utilities,IN,0,380.6,0.828,0
1300.34,41299,gaming,IN,0,294.5,0.649,0
